Date,Amount,From Account,To Account,Reference Number
10/12/2024,2500.0,11111.0,11113,tfr-2637
10/12/2024,1000.0,11111.0,21002,tfr-2638
10/12/2024,1000.0,11111.0,11113,tfr-2639
10/12/2024,500.0,11111.0,11113,tfr-2640
11/12/2024,2500.0,11111.0,21002,tfr-2641
11/12/2024,800.0,11111.0,21002,tfr-2642
12/12/2024,5250.0,11111.0,21002,tfr-2643
12/12/2024,100.0,11111.0,11112,tfr-2644
13/12/2024,2000.0,11111.0,21002,tfr-2645
13/12/2024,800.0,11111.0,21002,tfr-2646
16/12/2024,5500.0,11111.0,11113,tfr-2647
16/12/2024,5000.0,11111.0,11113,tfr-2648
16/12/2024,500.0,11111.0,11113,tfr-2649
16/12/2024,2100.0,11111.0,11114,tfr-2650
16/12/2024,600.0,11111.0,21002,tfr-2651
16/12/2024,29231.8,11111.0,11815,tfr-2652
16/12/2024,4500.0,11111.0,21002,tfr-2653
16/12/2024,4493.3,11111.0,11815,tfr-2654
17/12/2024,5000.0,11111.0,11113,tfr-2655
17/12/2024,1500.0,11111.0,11113,tfr-2656
17/12/2024,1200.0,11111.0,21002,tfr-2657
18/12/2024,3000.0,11111.0,11113,tfr-2658
18/12/2024,2500.0,11111.0,11113,tfr-2659
18/12/2024,450.0,11111.0,21002,tfr-2660
19/12/2024,4000.0,11111.0,11113,tfr-2661
19/12/2024,3500.0,11111.0,11113,tfr-2662
19/12/2024,3000.0,11111.0,11113,tfr-2663
19/12/2024,800.0,11111.0,21002,tfr-2664
19/12/2024,500.0,11111.0,11113,tfr-2665
19/12/2024,400.0,11111.0,21002,tfr-2666
23/12/2024,1000.0,11111.0,11113,tfr-2667
23/12/2024,400.0,11111.0,21002,tfr-2668
23/12/2024,2100.0,11111.0,11114,tfr-2669
23/12/2024,500.0,11111.0,21002,tfr-2670
23/12/2024,5000.0,11111.0,11113,tfr-2671
24/12/2024,1000.0,11111.0,11113,tfr-2672
24/12/2024,980.0,11111.0,11113,tfr-2673
27/12/2024,2000.0,11111.0,11113,tfr-2674
27/12/2024,750.0,11111.0,21002,tfr-2675
27/12/2024,1000.0,11111.0,11113,tfr-2676
30/12/2024,2500.0,11111.0,21002,tfr-2677
30/12/2024,2100.0,11111.0,11114,tfr-2678
30/12/2024,500.0,11111.0,21002,tfr-2679
30/12/2024,4000.0,11112.0,11113,tfr-2680
31/12/2024,31631.8,11111.0,11815,tfr-2681
31/12/2024,4413.3,11111.0,11815,tfr-2682
31/12/2024,3500.0,11111.0,21002,tfr-2683
31/12/2024,2500.0,11111.0,21002,tfr-2684
31/12/2024,1100.0,11111.0,21002,tfr-2685
02/01/2025,6800.0,11111.0,11113,tfr-2686
02/01/2025,1500.0,11111.0,21002,tfr-2687
02/01/2025,1000.0,11111.0,11113,tfr-2688
03/01/2025,1000.0,11111.0,11113,tfr-2689
03/01/2025,800.0,11111.0,21002,tfr-2690
06/01/2025,700.0,11111.0,21002,tfr-2691
06/01/2025,2100.0,11111.0,11114,tfr-2692
06/01/2025,1500.0,11111.0,11112,tfr-2693
06/01/2025,450.0,11111.0,11113,tfr-2694
07/01/2025,3500.0,11111.0,11113,tfr-2695
07/01/2025,1500.0,11111.0,11113,tfr-2696
07/01/2025,300.0,11111.0,21002,tfr-2697
08/01/2025,13000.0,11111.0,11113,tfr-2698
08/01/2025,1000.0,11111.0,11113,tfr-2699
08/01/2025,1000.0,11111.0,21002,tfr-2700
09/01/2025,500.0,11111.0,21002,tfr-2701
10/01/2025,7000.0,11111.0,11113,tfr-2702
10/01/2025,3000.0,11111.0,11113,tfr-2703
10/01/2025,1000.0,11111.0,21002,tfr-2704
10/01/2025,1000.0,11111.0,11113,tfr-2705
10/01/2025,300.0,11111.0,21002,tfr-2706
13/01/2025,3000.0,11111.0,11113,tfr-2707
13/01/2025,500.0,11111.0,21002,tfr-2708
13/01/2025,2100.0,11111.0,11114,tfr-2709
13/01/2025,600.0,11111.0,21002,tfr-2710
14/01/2025,4000.0,11111.0,21002,tfr-2711
14/01/2025,4000.0,11111.0,11113,tfr-2712
14/01/2025,3000.0,11111.0,21002,tfr-2713
14/01/2025,1800.0,11111.0,21002,tfr-2714
14/01/2025,700.0,11111.0,21002,tfr-2715
14/01/2025,500.0,11111.0,21002,tfr-2716
15/01/2025,30611.8,11111.0,11815,tfr-2717
15/01/2025,5000.0,11111.0,21002,tfr-2718
15/01/2025,4653.3,11111.0,11815,tfr-2719
15/01/2025,2100.0,11111.0,21002,tfr-2720
15/01/2025,600.0,11111.0,21002,tfr-2721
15/01/2025,500.0,11111.0,21002,tfr-2722
16/01/2025,5000.0,11111.0,11113,tfr-2723
16/01/2025,4000.0,11111.0,11113,tfr-2724
16/01/2025,3000.0,11111.0,11113,tfr-2725
17/01/2025,3000.0,11111.0,11113,tfr-2726
20/01/2025,8000.0,11111.0,11112,tfr-2727
20/01/2025,8000.0,11111.0,11113,tfr-2728
20/01/2025,1500.0,11111.0,11113,tfr-2729
20/01/2025,700.0,11111.0,21002,tfr-2730
20/01/2025,2100.0,11111.0,11114,tfr-2731
20/01/2025,300.0,11111.0,11815,TrvlAllo-2732
21/01/2025,3500.0,11111.0,11113,tfr-2733
22/01/2025,1500.0,11111.0,11113,tfr-2734
22/01/2025,1000.0,11111.0,11113,tfr-2735
22/01/2025,500.0,11111.0,21002,tfr-2736
23/01/2025,14000.0,11111.0,11113,tfr-2737
23/01/2025,5000.0,11111.0,11113,tfr-2738
23/01/2025,4000.0,11111.0,11113,tfr-2739
23/01/2025,2500.0,11111.0,21002,tfr-2740
28/01/2025,160.0,11111.0,11815,TrvlAllo-2741
28/01/2025,2000.0,11111.0,11113,tfr-2742
28/01/2025,1500.0,11111.0,11113,tfr-2743
28/01/2025,500.0,11111.0,11113,tfr-2744
28/01/2025,400.0,11111.0,21002,tfr-2745
28/01/2025,2100.0,11111.0,11114,tfr-2746
29/01/2025,350.0,11111.0,21002,tfr-2747
29/01/2025,2000.0,11111.0,11113,tfr-2748
29/01/2025,2000.0,11111.0,21002,tfr-2749
29/01/2025,2500.0,11111.0,21002,tfr-2750
30/01/2025,3500.0,11111.0,21002,tfr-2751
30/01/2025,2000.0,11111.0,21002,tfr-2752
30/01/2025,500.0,11111.0,21002,tfr-2753
31/01/2025,32031.8,11111.0,11815,wages-2754
31/01/2025,4813.3,11111.0,11815,wages-2755
31/01/2025,2000.0,11111.0,21002,tfr-2756
31/01/2025,400.0,11111.0,21002,tfr-2757
03/02/2025,670.0,11111.0,11113,tfr-2758
03/02/2025,300.0,11111.0,11113,tfr-2759
03/02/2025,200.0,11111.0,21002,tfr-2760
03/02/2025,2100.0,11111.0,11114,tfr-2761
04/02/2025,3500.0,11111.0,11113,tfr-2762
04/02/2025,500.0,11111.0,11113,tfr-2763
04/02/2025,400.0,11111.0,21002,tfr-2764
05/02/2025,2500.0,11111.0,11113,tfr-2765
05/02/2025,2000.0,11111.0,11113,tfr-2766
05/02/2025,500.0,11111.0,11113,tfr-2767
05/02/2025,500.0,11111.0,21002,tfr-2768
05/02/2025,450.0,11111.0,21002,tfr-2769
05/02/2025,300.0,11111.0,21002,tfr-2770
06/02/2025,12500.0,11111.0,11113,tfr-2771
06/02/2025,1000.0,11111.0,21002,tfr-2772
07/02/2025,6000.0,11111.0,11113,tfr-2773
07/02/2025,3000.0,11111.0,21002,tfr-2774
07/02/2025,2000.0,11111.0,11113,tfr-2775
07/02/2025,2000.0,11111.0,11113,tfr-2776
07/02/2025,1000.0,11111.0,21002,tfr-2777
07/02/2025,600.0,11111.0,21002,tfr-2778
10/02/2025,2000.0,11111.0,11113,tfr-2779
10/02/2025,500.0,11111.0,11113,tfr-2780
10/02/2025,300.0,11111.0,21002,tfr-2781
10/02/2025,2100.0,11111.0,11114,tfr-2782
11/02/2025,5500.0,11111.0,11113,tfr-2783
11/02/2025,2500.0,11111.0,11113,TFR-2784
12/02/2025,1900.0,11111.0,21002,tfr-2785
12/02/2025,1500.0,11111.0,21002,tfr-2786
12/02/2025,1000.0,11111.0,11113,tfr-2787
12/02/2025,600.0,11111.0,21002,tfr-2788
12/02/2025,500.0,11111.0,21002,tfr-2789
12/02/2025,1000.0,11111.0,11113,tfr-2790
13/02/2025,5000.0,11111.0,21002,tfr-2791
13/02/2025,5000.0,11111.0,21002,tfr-2792
13/02/2025,4000.0,11111.0,21002,tfr-2793
13/02/2025,2500.0,11111.0,21002,tfr-2794
14/02/2025,31013.05,11111.0,11815,wages-2795
14/02/2025,4333.3,11111.0,11815,wages-2796
14/02/2025,5000.0,11111.0,21002,tfr-2797
14/02/2025,3500.0,11111.0,21002,tfr-2798
17/02/2025,2100.0,11111.0,11114,tfr-2799
17/02/2025,2000.0,11111.0,21002,tfr-2800
18/02/2025,6500.0,11111.0,11113,tfr-2801
18/02/2025,4000.0,11111.0,11113,tfr-2802
18/02/2025,2500.0,11111.0,11113,tfr-2803
18/02/2025,1500.0,11111.0,11113,tfr-2804
18/02/2025,800.0,11111.0,21002,tfr-2805
19/02/2025,4500.0,11111.0,11113,tfr-2806
19/02/2025,3000.0,11111.0,11113,tfr-2807
19/02/2025,2500.0,11111.0,11113,tfr-2808
20/02/2025,4000.0,11111.0,11113,tfr-2809
20/02/2025,3000.0,11111.0,11113,tfr-2810
20/02/2025,1500.0,11111.0,21002,tfr-2811
20/02/2025,500.0,11111.0,21002,tfr-2812
21/02/2025,11000.0,11111.0,11113,tfr-2813
21/02/2025,2000.0,11111.0,11113,tfr-2814
21/02/2025,1000.0,11111.0,11113,tfr-2815
21/02/2025,900.0,11111.0,21002,tfr-2816
24/02/2025,4000.0,11111.0,11113,tfr-2817
24/02/2025,2000.0,11111.0,21002,tfr-2818
24/02/2025,2100.0,11111.0,11114,tfr-2819
25/02/2025,2000.0,11111.0,21002,tfr-2820
26/02/2025,1000.0,11111.0,21002,tfr-2821
27/02/2025,6000.0,11111.0,21002,tfr-2822
27/02/2025,5200.0,11111.0,21002,tfr-2823
27/02/2025,5000.0,11111.0,21002,tfr-2824
27/02/2025,1800.0,11111.0,21002,tfr-2825
28/02/2025,31687.1,11111.0,11815,tfr-2826
28/02/2025,5000.0,11111.0,21002,tfr-2827
28/02/2025,4733.3,11111.0,11815,tfr-2828
28/02/2025,4400.0,11111.0,21002,tfr-2829
03/03/2025,500.0,11111.0,11113,tfr-2830
03/03/2025,2100.0,11111.0,11114,tfr-2831
03/03/2025,100.0,11111.0,21002,tfr-2832
03/03/2025,1000.0,11111.0,21002,tfr-2833
04/03/2025,3000.0,11111.0,11113,tfr-2834
04/03/2025,1000.0,11111.0,11113,tfr-2835
04/03/2025,500.0,11111.0,11113,tfr-2836
04/03/2025,500.0,11111.0,11113,tfr-2837
04/03/2025,100.0,11111.0,21002,tfr-2838
05/03/2025,6000.0,11111.0,11113,tfr-2839
05/03/2025,2000.0,11111.0,11113,tfr-2840
05/03/2025,700.0,11111.0,21002,tfr-2841
06/03/2025,5000.0,11111.0,11113,tfr-2842
07/03/2025,160.0,11111.0,11815,TrvlAllo-2843
07/03/2025,160.0,11111.0,11815,TrvlAllo-2844
07/03/2025,2500.0,11111.0,11113,tfr-2845
10/03/2025,2000.0,11111.0,11113,tfr-2846
10/03/2025,500.0,11111.0,11113,tfr-2847
10/03/2025,2100.0,11111.0,11114,tfr-2848
10/03/2025,200.0,11111.0,21002,tfr-2849
11/03/2025,4000.0,11111.0,11113,tfr-2850
11/03/2025,1500.0,11111.0,11113,tfr-2851
11/03/2025,600.0,11111.0,21002,tfr-2852
11/03/2025,200.0,11111.0,21002,tfr-2853
12/03/2025,1000.0,11111.0,11113,tfr-2854
13/03/2025,6500.0,11111.0,11113,tfr-2855
13/03/2025,2000.0,11111.0,11113,tfr-2856
13/03/2025,1000.0,11111.0,11113,tfr-2857
14/03/2025,31226.25,11111.0,11815,Wages-2858
14/03/2025,4653.3,11111.0,11815,wages-2859
14/03/2025,3000.0,11111.0,21002,TFR-2860
17/03/2025,500.0,11111.0,11113,tfr-2861
17/03/2025,500.0,11111.0,11113,tfr-2862
17/03/2025,2100.0,11111.0,11114,tfr-2863
17/03/2025,400.0,11111.0,21002,tfr-2864
18/03/2025,1000.0,11111.0,11113,tfr-2865
18/03/2025,500.0,11111.0,11113,tfr-2866
19/03/2025,2000.0,11111.0,11113,tfr-2867
19/03/2025,500.0,11111.0,11113,tfr-2868
19/03/2025,200.0,11111.0,21002,tfr-2869
20/03/2025,7000.0,11111.0,11113,tfr-2870
20/03/2025,5000.0,11111.0,11113,tfr-2871
20/03/2025,2000.0,11111.0,11113,tfr-2872
20/03/2025,700.0,11111.0,21002,tfr-2873
20/03/2025,500.0,11111.0,11113,tfr-2874
21/03/2025,500.0,11111.0,11113,tfr-2875
24/03/2025,1500.0,11111.0,11113,tfr-2876
24/03/2025,500.0,11111.0,11113,tfr-2877
24/03/2025,2100.0,11111.0,11114,tfr-2878
24/03/2025,300.0,11111.0,21002,tfr-2879
24/03/2025,6000.0,11111.0,11113,tfr-2880
25/03/2025,7500.0,11111.0,11113,tfr-2881
25/03/2025,4000.0,11111.0,11113,tfr-2882
25/03/2025,500.0,11111.0,21002,tfr-2883
26/03/2025,3000.0,11111.0,11113,tfr-2884
26/03/2025,1500.0,11111.0,11113,tfr-2885
26/03/2025,1000.0,11111.0,11113,tfr-2886
26/03/2025,250.0,11111.0,21002,tfr-2887
27/03/2025,5000.0,11111.0,21002,tfr-2888
27/03/2025,5000.0,11111.0,21002,tfr-2889
27/03/2025,3000.0,11111.0,11113,tfr-2890
27/03/2025,3000.0,11111.0,11113,tfr-2891
27/03/2025,2000.0,11111.0,11113,tfr-2892
27/03/2025,900.0,11111.0,21002,tfr-2893
28/03/2025,300.0,11111.0,21002,tfr-2894
31/03/2025,5000.0,11111.0,11114,tfr-2895
31/03/2025,32412.9,11111.0,11815,tfr-2896
31/03/2025,4819.3,11111.0,11815,tfr-2897
31/03/2025,1400.0,11111.0,21002,tfr-2898
31/03/2025,400.0,11111.0,21002,tfr-2899
31/03/2025,2100.0,11111.0,11114,tfr-2900
01/04/2025,14000.0,11111.0,11114,tfr-2901
01/04/2025,2500.0,11111.0,11113,tfr-2902
01/04/2025,1500.0,11111.0,11113,tfr-2903
02/04/2025,1500.0,11111.0,11113,tfr-2904
03/04/2025,6000.0,11111.0,11113,tfr-2905
03/04/2025,5000.0,11111.0,11113,tfr-2906
03/04/2025,700.0,11111.0,21002,tfr-2907
03/04/2025,600.0,11111.0,21002,tfr-2908
03/04/2025,500.0,11111.0,11113,tfr-2909
04/04/2025,3000.0,11111.0,11113,tfr-2910
04/04/2025,1000.0,11111.0,11113,tfr-2911
04/04/2025,400.0,11111.0,21002,tfr-2912
04/04/2025,250.0,11111.0,21002,tfr-2913
07/04/2025,2000.0,11111.0,11113,tfr-2914
07/04/2025,2000.0,11111.0,11113,tfr-2915
07/04/2025,500.0,11111.0,21002,tfr-2916
07/04/2025,400.0,11111.0,21002,tfr-2917
07/04/2025,2100.0,11111.0,11114,tfr-2918
07/04/2025,500.0,11111.0,21002,tfr-2919
08/04/2025,1400.0,11111.0,21002,tfr-2920
08/04/2025,500.0,11111.0,11113,tfr-2921
08/04/2025,500.0,11111.0,11113,tfr-2922
09/04/2025,6000.0,11111.0,11113,tfr-2923
09/04/2025,2500.0,11111.0,11113,tfr-2924
09/04/2025,2500.0,11111.0,11113,tfr-2925
09/04/2025,2000.0,11111.0,11113,tfr-2926
09/04/2025,800.0,11111.0,21002,tfr-2927
10/04/2025,3000.0,11111.0,11113,tfr-2928
10/04/2025,2500.0,11111.0,11113,tfr-2929
10/04/2025,500.0,11111.0,21002,tfr-2930
10/04/2025,500.0,11111.0,11113,tfr-2931
10/04/2025,200.0,11111.0,21002,tfr-2932
11/04/2025,5000.0,11111.0,21002,tfr-2933
11/04/2025,300.0,11111.0,21002,tfr-2934
14/04/2025,31669.8,11111.0,11815,tfr-2935
14/04/2025,5000.0,11111.0,21002,tfr-2936
14/04/2025,4819.3,11111.0,11815,tfr-2937
14/04/2025,2100.0,11111.0,11114,tfr-2938
14/04/2025,700.0,11111.0,21002,tfr-2939
15/04/2025,4000.0,11111.0,21002,tfr-2940
15/04/2025,1500.0,11111.0,21002,tfr-2941
16/04/2025,3000.0,11111.0,11113,tfr-2942
16/04/2025,2000.0,11111.0,11113,tfr-2943
16/04/2025,1800.0,11111.0,21002,TFR-2944
16/04/2025,300.0,11111.0,21002,tfr-2945
17/04/2025,17000.0,11111.0,11113,tfr-2946
17/04/2025,7000.0,11111.0,11113,tfr-2947
17/04/2025,1500.0,11111.0,21002,tfr-2948
22/04/2025,4000.0,11111.0,11113,tfr-2949
22/04/2025,750.0,11111.0,21002,tfr-2950
22/04/2025,500.0,11111.0,11113,tfr-2951
22/04/2025,300.0,11111.0,21002,tfr-2952
22/04/2025,2100.0,11111.0,11114,tfr-2953
23/04/2025,2000.0,11111.0,11113,tfr-2954
23/04/2025,1000.0,11111.0,11113,tfr-2955
23/04/2025,1000.0,11111.0,11113,tfr-2956
24/04/2025,12500.0,11111.0,11113,tfr-2957
24/04/2025,10000.0,11111.0,21002,tfr-2958
24/04/2025,4000.0,11111.0,11113,tfr-2959
24/04/2025,1000.0,11111.0,21002,tfr-2960
24/04/2025,600.0,11111.0,21002,tfr-2961
28/04/2025,4500.0,11111.0,21002,tfr-2962
28/04/2025,2100.0,11111.0,11114,tfr-2963
29/04/2025,1400.0,11111.0,21002,tfr-2964
30/04/2025,33457.8,11111.0,11815,tfr-2965
30/04/2025,4659.3,11111.0,11815,tfr-2966
30/04/2025,1000.0,11111.0,21002,tfr-2967
30/04/2025,400.0,11111.0,21002,tfr-2968
01/05/2025,6000.0,11111.0,11113,tfr-2969
01/05/2025,4000.0,11111.0,11113,tfr-2970
01/05/2025,300.0,11111.0,21002,tfr-2971
02/05/2025,1000.0,11111.0,21002,tfr-2972
05/05/2025,200.0,11111.0,21002,tfr-2973
05/05/2025,2100.0,11111.0,11114,tfr-2974
05/05/2025,450.0,11111.0,21002,tfr-2975
06/05/2025,1000.0,11111.0,11113,tfr-2976
07/05/2025,5500.0,11111.0,11113,tfr-2977
07/05/2025,1500.0,11111.0,11113,tfr-2978
07/05/2025,500.0,11111.0,21002,tfr-2979
08/05/2025,10000.0,11111.0,11113,tfr-2980
08/05/2025,1000.0,11111.0,21002,tfr-2981
12/05/2025,1000.0,11111.0,11113,tfr-2982
12/05/2025,600.0,11111.0,21002,tfr-2983
12/05/2025,2100.0,11111.0,11114,tfr-2984
12/05/2025,9000.0,11111.0,11113,tfr-2985
12/05/2025,2000.0,11111.0,21002,tfr-2986
12/05/2025,650.0,11111.0,21002,tfr-2987
13/05/2025,3000.0,11111.0,21002,tfr-2988
13/05/2025,3000.0,11111.0,11113,tfr-2989
13/05/2025,2000.0,11111.0,11113,tfr-2990
13/05/2025,1000.0,11111.0,11113,tfr-2991
13/05/2025,700.0,11111.0,21002,tfr-2992
13/05/2025,2700.0,11112.0,21002,tfr-2993
13/05/2025,1000.0,11112.0,11113,tfr-2994
14/05/2025,900.0,11111.0,21002,tfr-2995
15/05/2025,33577.8,11111.0,11815,wages-2996
15/05/2025,4739.3,11111.0,11815,wages-2997
15/05/2025,2500.0,11111.0,21002,tfr-2998
15/05/2025,2300.0,11111.0,21002,tfr-2999
15/05/2025,2000.0,11111.0,11112,tfr-3000
15/05/2025,1700.0,11111.0,11112,tfr-3001
15/05/2025,1000.0,11111.0,21002,tfr-3002
16/05/2025,6500.0,11111.0,11113,tfr-3003
16/05/2025,700.0,11111.0,21002,tfr-3004
16/05/2025,200.0,11111.0,21002,tfr-3005
19/05/2025,3000.0,11111.0,11113,tfr-3006
19/05/2025,2100.0,11111.0,11114,tfr-3007
20/05/2025,4000.0,11111.0,11113,tfr-3008
20/05/2025,3000.0,11111.0,11113,tfr-3009
20/05/2025,6000.0,11112.0,11113,tfr-3010
20/05/2025,500.0,11112.0,11113,tfr-3011
21/05/2025,2500.0,11111.0,11113,tfr-3012
21/05/2025,1500.0,11111.0,11113,tfr-3013
21/05/2025,400.0,11111.0,21002,tfr-3014
22/05/2025,6000.0,11111.0,11113,tfr-3015
22/05/2025,900.0,11111.0,21002,tfr-3016
23/05/2025,500.0,11111.0,21002,tfr-3017
26/05/2025,1000.0,11111.0,11113,tfr-3018
26/05/2025,2100.0,11111.0,11114,tfr-3019
26/05/2025,5000.0,11111.0,11113,tfr-3020
26/05/2025,300.0,11111.0,21002,tfr-3021
26/05/2025,4000.0,11112.0,11113,tfr-3022
27/05/2025,4000.0,11111.0,11113,tfr-3023
27/05/2025,3000.0,11111.0,11113,tfr-3024
27/05/2025,1000.0,11111.0,11113,tfr-3025
27/05/2025,500.0,11111.0,21002,tfr-3026
27/05/2025,500.0,11111.0,21002,tfr-3027
28/05/2025,5000.0,11111.0,11113,tfr-3028
28/05/2025,500.0,11111.0,21002,tfr-3029
28/05/2025,500.0,11111.0,11113,tfr-3030
29/05/2025,3000.0,11111.0,21002,tfr-3031
29/05/2025,2250.0,11111.0,21002,tfr-3032
29/05/2025,1500.0,11111.0,11113,tfr-3033
30/05/2025,33305.8,11111.0,11815,tfr-3034
30/05/2025,5500.0,11111.0,21002,tfr-3035
30/05/2025,5000.0,11111.0,21002,tfr-3036
30/05/2025,4819.3,11111.0,11815,tfr-3037
30/05/2025,2000.0,11111.0,21002,tfr-3038
02/06/2025,5000.0,11111.0,11113,tfr-3039
02/06/2025,1000.0,11111.0,11113,tfr-3040
02/06/2025,700.0,11111.0,21002,tfr-3041
02/06/2025,2100.0,11111.0,11114,tfr-3042
02/06/2025,1000.0,11111.0,21002,tfr-3043
03/06/2025,1500.0,11111.0,11113,tfr-3044
03/06/2025,1500.0,11111.0,11113,tfr-3045
03/06/2025,250.0,11111.0,21002,tfr-3046
03/06/2025,1000.0,11112.0,11113,tfr-3047
04/06/2025,4000.0,11111.0,11113,tfr-3048
04/06/2025,2000.0,11111.0,11113,tfr-3049
04/06/2025,2573.1,11111.0,11815,wages-3050
05/06/2025,8000.0,11111.0,11113,tfr-3051
05/06/2025,3000.0,11111.0,11113,tfr-3052
05/06/2025,1500.0,11111.0,21002,tfr-3053
06/06/2025,4000.0,11111.0,11113,tfr-3054
06/06/2025,1000.0,11111.0,11113,tfr-3055
06/06/2025,500.0,11111.0,21002,tfr-3056
09/06/2025,2100.0,11111.0,11114,tfr-3057
09/06/2025,1000.0,11111.0,21002,tfr-3058
10/06/2025,1500.0,11111.0,11113,tfr-3059
10/06/2025,1000.0,11111.0,21002,tfr-3060
10/06/2025,500.0,11111.0,11113,tfr-3061
10/06/2025,300.0,11111.0,21002,tfr-3062
11/06/2025,2000.0,11111.0,11113,tfr-3063
11/06/2025,1000.0,11111.0,11113,tfr-3064
11/06/2025,500.0,11111.0,21002,tfr-3065
11/06/2025,400.0,11111.0,21002,tfr-3066
12/06/2025,8000.0,11111.0,11113,tfr-3067
12/06/2025,1500.0,11111.0,21002,tfr-3068
12/06/2025,1000.0,11111.0,21002,tfr-3069
12/06/2025,900.0,11111.0,21002,tfr-3070
13/06/2025,3000.0,11111.0,21002,tfr-3071
13/06/2025,2000.0,11111.0,21002,tfr-3072
16/06/2025,3800.0,11111.0,11113,tfr-3073
16/06/2025,700.0,11111.0,11113,tfr-3074
16/06/2025,700.0,11111.0,21002,tfr-3075
16/06/2025,2100.0,11111.0,11114,tfr-3076
16/06/2025,600.0,11111.0,21002,tfr-3077
16/06/2025,31937.65,11111.0,11815,tfr-3078
16/06/2025,4179.3,11111.0,11815,tfr-3079
16/06/2025,3500.0,11111.0,21002,tfr-3080
16/06/2025,1000.0,11111.0,21002,tfr-3081
