Item Number,Item Name,Inventory,Asset Acct,Income Acct,Expense/COS Acct,Description,Selling Price,Sell Unit Measure,Tax Code When Sold,Sell Price Inclusive,Sales Tax Calc. Method,No. Items/Sell Unit,Quantity Break 1,Quantity Break 2,Quantity Break 3,Quantity Break 4,Quantity Break 5,"Price Level A, Qty Break 1","Price Level B, Qty Break 1","Price Level C, Qty Break 1","Price Level D, Qty Break 1","Price Level E, Qty Break 1","Price Level F, Qty Break 1","Price Level A, Qty Break 2","Price Level B, Qty Break 2","Price Level C, Qty Break 2","Price Level D, Qty Break 2","Price Level E, Qty Break 2","Price Level F, Qty Break 2","Price Level A, Qty Break 3","Price Level B, Qty Break 3","Price Level C, Qty Break 3","Price Level D, Qty Break 3","Price Level E, Qty Break 3","Price Level F, Qty Break 3","Price Level A, Qty Break 4","Price Level B, Qty Break 4","Price Level C, Qty Break 4","Price Level D, Qty Break 4","Price Level E, Qty Break 4","Price Level F, Qty Break 4","Price Level A, Qty Break 5","Price Level B, Qty Break 5","Price Level C, Qty Break 5","Price Level D, Qty Break 5","Price Level E, Qty Break 5","Price Level F, Qty Break 5",Inactive Item,Standard Cost,Default Ship/Sell Location,Default Recvd/Auto Location
26-RB26-Oil-Pump-Gasket,RB26-Oil-Pump-Gasket,,,41112,51111,15066-71l00  RB26-Oil-Pump-Gasket,0.00,1,GST,X,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
14-SR20-VSS-Ex-7mm,VS-N7E Supertech Nissan 7mm,,,41112,51111,VS-N7E Supertech Nissan 7mm Valve Stem Seal,4.50,1,GST,X,0,1,0,0,0,0,0,4.5,33,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£2.97,,
16-Kelford-Bucket-DLC-Coated,Kelford-Bucket-DLC-Coated,,,41110,51111,Kelford-Bucket-DLC-Coated,51.00,1,GST,X,0,1,0,0,0,0,0,51,505,505,505,505,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
05-866-round-wire-lock,BME .866 round wire locks,,,41110,51111,,8.00,1,GST,X,0,1,0,0,0,0,0,8,500,500,500,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£5.50,,
34-Buff-Valves,Buff 16 Valves,,,41112,,Buff Valves,75.00,1,GST,X,0,1,0,0,0,0,0,75,75,75,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
14-4G63-Mech-FP-Kit,4G63 Mech Fuel Pump Kit,,,41112,51111,Mitsubishi EVO 4G63 Mechanical Fuel Pump Kit,557.00,1,GST,X,0,1,0,0,0,0,0,557,557,557,557,557,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£416.24,,
14-4G63-Fuel-Filter,Kinsler Fuel Filter,,,41112,51111,Kinsler Fuel Filter 100 Micron Pre Pump Filter/-10 AN Male Flare,500.00,1,GST,X,0,1,0,0,0,0,0,500,557,557,557,557,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£373.45,,
14-4G63-Fuel-Pump-Mech,Kinsler Fuel Pumps REV Rotatio,,,41112,51111,Kinsler Fuel Pumps REV Rotation From 300 to 2300 Series 700/-10 in /-8 out,2682.00,1,GST,X,0,1,0,0,0,0,0,2682,500,500,500,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,"£2,051.16",,
44-Gap-Rings,Set Ring Gap to Suit boost,,,41112,,Set Ring Gap to Suit boost,330.00,1,GST,X,0,1,0,0,0,0,0,330,330,330,330,330,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
"82-ARP-Nuts-7/16""-12point",AR300-8333 ARP 12-Point Pack ,,,41112,51111,"AR300-8333 ARP 12-Point Nut Kit Chrome Moly 7/16""-20 RH Pack 10",60.00,1,GST,X,0,1,0,0,0,0,0,60,330,330,330,330,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£40.00,,
52-2J-EWP,2J EWP 370 x 190 x 10mm 2 per ,,,,51120,2J EWP 370 x 190 x 10mm 2 per plate,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
52-2J-SWP,2J SWP 610 x 360 x 12.mm 2 per,,,,51120,2J SWP 610 x 360 x 12.mm 2 per plate,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
52-RB30/26-EWP,RB30 EWP 350 x 190 x 12.7mm 4 ,,,,51120,RB30 EWP 350 x 190 x 12.7mm 4 per plate,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
52-RB30/26-SWP,RB30 SWP 610 x 360 x 12.7mm 2 ,,,,51120,RB30 SWP 610 x 360 x 12.7mm 2 per plate,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
52-HonK20-EWP,HonK20 EWP 340 x 366 x 10mm 4 ,,,,51120,HonK20 EWP 340 x 366 x 10mm 4 per plate,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
52-HonK20-SWP,HonK20 SWP 390 x 400 x 12.7mm ,,,,51120,HonK20 SWP 390 x 400 x 12.7mm 2 per plate,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
52-4G63-EWP,4G63 EWP 350 x 190 x 12.7mm 4 ,,,,51120,4G63 EWP 350 x 190 x 12.7mm 4 per plate,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
52-4G63-SWP,4G63 SWP 485 x 415 x 12.7mm 2,,,,51120,4G63 SWP 485 x 415 x 12.7mm 2 per plate,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
52-SR20-EWP,SR20 EWP340 x 366 x 10mm,,,,51120,SR20 EWP340 x 366 x 10mm 4 per plate,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
52-Clev-TC-Elec-WP,Clev TC Elec WP 320 x 335 x 20,,,,51120,Clev TC Elec WP 320 x 335 x 20mm 4 per plate,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
52-Hol-TC,Hol TC 720 x 520 x 32mm ,,,,51120,Hol TC 720 x 520 x 32mm 4 per plate,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
52-Chrys-Alt-Bkt-Pass,Chrys Alt Bkt Pass 700 x 420 x,,,,51120,Chrys Alt Bkt Pass 700 x 420 x 16mm 8 per plate,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
52-Carb-Spacer-1.5,"Carb Spacer 1.5"" 690 x 320 x 4",,,,51120,"Carb Spacer 1.5"" 690 x 320 x 40mm 8 per plate",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
52-Carb-Spacer-4150-4500,"Carb Spacer 4150 to 4500 2"" ",,,,51120,"Carb Spacer 4150 to 4500 2"" 690 x 320 x 50mm 8 per plate",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
28-SBF-Hyd-RLR-Lifter,JL-2212SBR Johnson Hyd RLR Lif,,,41112,51111,JL-2212SBR Johnson Hyd RLR Lifter Race SBF W+C Tie Bar,1788.00,1,GST,X,0,1,0,0,0,0,0,1788,358,358,358,358,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,"£1,360.00",,
92-Double-Sided-Tape,Double sided tape,,,,51120,Double Sided Tape,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
24-SR20-Rear-Main-Seal,NI-12279-1N510 Seal Oil Crank ,,,41112,51111,NI-12279-1N510 Seal Oil Crank Shaft,127.00,1,GST,X,0,1,0,0,0,0,0,127,127,127,127,127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£97.32,,
24-SR20-Retainer-Rear-Main-Sea,NI-12297-53J00 Retainer Oil Se,,,41112,51111,NI-12297-53J00 Retainer Oil Seal Rear Main,152.00,1,GST,X,0,1,0,0,0,0,0,152,152,152,152,152,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£116.52,,
26-RB26-4.11-Front-Gears,Neat F160 Front Crown Wheel & ,,,41112,51111,Neat F160 Front Crown Wheel & Pinion-4.11 Ratio,0.00,1,GST,X,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
48-Ass-V8-Short,Assemble V8 Short Motor,,,41112,,Assemble V8 Short Motor,1200.00,1,GST,X,0,1,0,0,0,0,0,1200,1200,1200,1200,1200,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
18-Pac-Dual-Spring,Pac-1924-16 Pac Dual Hot Rod V,,,41112,51111,Pac-1924-16 Pac Dual Hot Rod Valve Spring BB Hyd Roller Set 16,512.00,1,GST,X,0,1,0,0,0,0,0,512,512,512,512,512,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£393.28,,
18-SBF-Roller-Rocker,CO1830-1 Ultra Pro Magnum XD R,,,41112,51111,CO1830-1 Ultra Pro Magnum XD Rocker W/1.73 Ratio Ford Boss 302 351C 429-460 SIN,91.00,1,GST,X,0,1,0,0,0,0,0,91,512,512,512,512,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£69.99,,
18-SBF-Ex-Valve-1.650-Ferrea,F6179 1.650 11/32 5.060 Ex Val,,,41112,51111,F6179 1.650 11/32 5.060 Ex Valve Ferrea,51.81,1,GST,X,0,1,0,0,0,0,0,51.81,220,220,220,220,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
18-SBF-In-2.190-Ferrea,F6139 2.190 11/32 5.275 Inlet ,,,41112,51111,F6139 2.190 11/32 5.275 Inlet Valve Ferrea,58.10,1,GST,X,0,1,0,0,0,0,0,58.1,58.1,58.1,58.1,58.1,58.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
18-SBF-Ret-Steel,23650TS H-13 Steel Retainer,,,41112,51111,23650TS H-13 Steel Retainer +.100 Installed Height Use 10deg Locks Manley,660.00,1,GST,X,0,1,0,0,0,0,0,660,51.81,51.81,51.81,51.81,51.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£494.89,,
18-Guides-2,502-309-240-E-7-B All,,,41112,51111,502-309-240-E-7-B All Pro .500 Seal CHE Blended Bronze Alloy Valve Guides,32.00,1,GST,X,0,1,0,0,0,0,0,32,1650,1650,1650,1650,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£23.84,,
46-Helicoil,Supply & Fit Helicoils,,,41112,,Supply & Fit Helicoils,33.00,1,GST,X,0,1,0,0,0,0,0,33,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
26-2J-Main-Bearing-Calico-.25,7M8103HC-.25 2J Main Brg,,,41112,51111,7M8103HC-.25  TOYOTA 2JZGE/2JGTE 2997cc 1 285.45 314.00\r\n Main Bearing Set-Performance ,0.00,1,GST,X,0,1,0,0,0,0,0,0,32,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
28-Chrys-MB-5M2220H-STD,5M2220H-STD Chrysler Jeep 5.7L,,,41112,51111,5M2220H-STD Chrysler Jeep 5.7L V8 Hemi Main Bearing Set Performance,120.00,1,GST,X,0,1,0,0,0,0,0,120,120,120,120,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£88.30,,
28-SBC-Cr-Bushing,RB-982-925-100 CHE Rod Bushing,,,41112,51111,RB-982-925-100 CHE Rod Bushing,17.00,1,GST,X,0,1,0,0,0,0,0,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£12.45,,
28-Chrys-Rings-+0.005,Custom-CS-08-AB Total Seal,,,41112,51111,"Custom-CS-08-AB Total Seal 4.125""+5 1.5 1.5 3.0mm 589049",675.00,1,GST,X,0,1,0,0,0,0,0,675,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£511.28,,
28-Merc-Rings-3.858,Custom-CS-08-AB2 Total Seal,,,41112,51111,"Custom-CS-08-AB2 Total Seal 3.858"" 1.2 1.5 2.0mm 589722",675.00,1,GST,X,0,1,0,0,0,0,0,675,675,675,675,675,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£511.28,,
28-SBF-Rings-4.025,CR1001-25 Total Seal,,,41112,51111,"CR1001-25 Total Seal 4.025"" 1/16 1/16 3.0mm 8Cyl ",303.00,1,GST,X,0,1,0,0,0,0,0,303,675,675,675,675,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£215.60,,
28-SBC-Cam-Brg-STD-Dart-Block,DA32210020 Dart Cam Bearings,,,41112,58000,"DA32210020 Dart Cam Bearings Set 2"" Coated Fits Dart Block, Small Block chev",207.00,1,GST,X,0,1,0,0,0,0,0,207,200,200,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£150.00,,
28-SBF-Cam-Bearing-Durabond,EBC5696C5PDB Durabond Cam Bear,,,41112,58000,EBC5696C5PDB Durabond Cam Bearings Fits Ford 302-351C Hi Performance,111.00,1,GST,X,0,1,0,0,0,0,0,111,200,200,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£80.00,,
26-RBSX-CR-Brg-2.0155+.010,CB-1663H-+.010 Set Con Rod Bea,,,41112,51111,CB-1663H-+.010 Set Con Rod Bearing,27.00,1,GST,X,0,1,0,0,0,0,0,27,27,27,27,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£18.10,,
36-Machine-Cyl-Head,Machine Cyl Head ,,,41112,,Machine Cyl Head ,143.00,1,GST,X,0,1,0,0,0,0,0,143,143,143,143,143,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
24-4G63-Front-Crank-Seal,OSS0144 4G Crank Shaft Seal Fr,,,41112,51111,OSS0144 4G Crank Shaft Seal Front,25.00,1,GST,X,0,1,0,0,0,0,0,25,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£16.13,,
24-4G63-Timing-Cover-Gskt,TC105 4G Timing Cover Gasket,,,41112,51111,TC105 4G Timing Cover Gasket,16.00,1,GST,X,0,1,0,0,0,0,0,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£9.14,,
BME-Pin-9310-866-2.25,"BME 9310 Pin .866""x2.25",,,41112,51111,"BME 9310 Pin .866""x2.25",44.00,1,GST,X,0,1,0,0,0,0,0,44,12000,12000,12000,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
24-4G63-Dailey-Dry-Sump,4G63-Dailey-Dry-Sump Engine Ki,,,41112,51111,"4G63-Dailey-Dry-Sump Engine Kit 1.450"" Pressure Section 3 Stage Plus Oil Air Separator",12000.00,1,GST,X,0,1,0,0,0,0,0,12000,12000,12000,12000,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,"£10,750.00",,
14-4G63-Cam-8-SLX294,8-SLX294 4G63 Kelford Cams,,,41112,51111,8-SLX294 4G63 Kelford Cams,986.00,1,GST,X,0,1,0,0,0,0,0,986,12000,12000,12000,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£659.20,,
24-4G63-Balancer-Bolt-ARP,AR207-2501 ARP Balancer Bolt F,,,41112,51111,AR207-2501 ARP Balancer Bolt Fits Mitsubishi 4G63,110.00,1,GST,X,0,1,0,0,0,0,0,110,986,986,986,986,986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£75.00,,
28-SBF-Cam-Brg-Durabond-Windso,EBC5617C5DB Dura-Bond Cam Bear,,,41112,51111,EBC5617C5DB Dura-Bond Cam Bearings Fits 289-351 Windsor Hi Performance,105.00,1,GST,X,0,1,0,0,0,0,0,105,110,110,110,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£80.00,,
82-M8x50mm-SHCS-Zinc,M8x50mm-SHCS-Zinc,,,,51120,M8x50mm-SHCS-Zinc,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
82-M8x75mm-SHCS-Zinc,M8x75mm-SHCS-Zinc,,,,51120,M8x75mm-SHCS-Zinc,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
24-4G63-ATI-Balancer,ATI918250 Mitsi Evo 4G63 Balan,,,41112,51111,ATI918250 Mitsi Evo 4G63 ATI Super Damper,1148.00,1,GST,X,0,1,0,0,0,0,0,1148,1148,1148,1148,1148,1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£869.97,,
24-4G63-Crank-Sensor-PRP,4G63-PRO-TRIG-12 Mitsi Pro Ser,,,41112,51111,4G63-PRO-TRIG-12 Mitsi Pro Series Crank Sensor Ignition Timing Kit,817.00,1,GST,X,0,1,0,0,0,0,0,817,1148,1148,1148,1148,1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£615.12,,
82-M10x20mm-1.0mmpitch,82-M10x20mm-1.0mm pitch extra ,,,,51120,82-M10x20mm-1.0mm pitch extra fine Skt Hd Cap Scrw Zinc ,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
24-4G63-Timing-Belt-Kit,MBTK58HT Timing Belt Kit,,,41112,51111,MBTK58HT 4G63 Timing Belt Kit,387.00,1,GST,X,0,1,0,0,0,0,0,387,387,387,387,387,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£287.10,,
28-SBF-Full-Gskt-Set,260-1014SP FORD CLEVELAND 302,,,41112,51111, 260-1014SP FORD CLEVELAND 302 351 400 Full Set,150.00,1,GST,X,0,1,0,0,0,0,0,150,150,150,150,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£111.13,,
18-SBF-Intake-Gasket-351-4V,MS96012 FORD 302 351 CLEVELAND,,,41112,51111,MS96012 FORD 302 351 CLEVELAND V8 4V Valley Pan Gasket Set ,60.00,1,GST,X,0,1,0,0,0,0,0,60,60,60,60,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£41.47,,
28-Hol-308-Cam-CCH-276A,CO244611 CCH-276A Cam 218/218,,,41112,51111,CO244611 CCH-276A Cam 218/218 110 .472/.472,618.00,1,GST,X,0,1,0,0,0,0,0,618,618,618,618,618,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£473.00,,
18-Steel-retainers,CO714-16 Steel retainers For 2,,,41112,51111,CO714-16 Steel retainers For 26925 Non LS,145.00,1,GST,X,0,1,0,0,0,0,0,145,261,261,261,261,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£108.90,,
18-Carb-600-Vac-Sec,QBR-67271 600CFM 4BBLVac Die C,,,41112,51111,QBR-67271 600CFM 4BBLVac Die C,847.00,1,GST,X,0,1,0,0,0,0,0,847,704,704,704,704,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£649.00,,
18-SBF-In-Vlv-1.94,P4310HP-C Ford V8 In 1G 1.94 V,,,41112,51111,P4310HP-C Ford V8 In 1G 1.94 Valve 1.94x11/32x5.07 289w351 H,16.50,1,GST,X,0,1,0,0,0,0,0,16.5,60,60,60,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£8.25,,
18-SBF-Ex-Vlv-1.55,PGT40E Ford V8 Ex 1G 1.55 V,,,41112,51111,PGT40E Ford V8 Ex 1G 1.55 Valve 1.55x11/32x5.08 289w351 H,21.00,1,GST,X,0,1,0,0,0,0,0,21,16.5,16.5,16.5,16.5,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£10.40,,
18-Locks-Bead-6mm,13014-8 Manley Loc-Bead Loc 6m,,,41112,51111,13014-8 Manley Loc-Bead Loc 6mm (8pr),114.00,1,GST,X,0,1,0,0,0,0,0,114,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£84.92,,
28-BBC-Oil-Pump-Shaft,MO22079 Oil Pump Shaft BBC Hex,,,41112,51111,MO22079 Oil Pump Shaft BBC Hex Universal Gerotor,200.00,1,GST,X,0,1,0,0,0,0,0,200,200,200,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£150.00,,
28-BBC-Fuel-Pump-Block-Off,AF64-2027BLK Aeroflow Billet F,,,41112,51111,AF64-2027BLK Aeroflow Billet Fuel Pump Block-Off Plate BBC 289-351W SB BB BLK,43.00,1,GST,X,0,1,0,0,0,0,0,43,200,200,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£29.00,,
28-Ford-FE-Rear-Cam-Plug,PIEPC-92 Pioneer Fits Ford 332,,,41112,51111,"PIEPC-92 Pioneer Fits Ford 332-428 FE Rear Cam Plug 23/8"" Dart",10.00,1,GST,X,0,1,0,0,0,0,0,10,43,43,43,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£4.00,,
92-Engineers-Layout-Ink,24010103 Dy-Mark Engineers Lay,,,,51120,24010103 Dy-Mark Engineers Layout Ink Blue,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
52-Ford-Barra-Sump,Ford Barra Sump 690x260x50.8mm,,,,51120,Ford Barra Sump 690x260x50.8mm,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
16-RB30-Injectors-1000cc,1000c Bosch Injector Bosch 1/2,,,41112,51111,1000c Bosch Injector Bosch 1/2 Length E85 970cc 040 Injector,173.60,1,GST,X,0,1,0,0,0,0,0,173.6,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£132.00,,
18-SBF-Head-Gasket,FP-1013 Ford ClevelandHead Gas,,,41112,51111,FP-1013 Ford ClevelandHead Gasket Performance,148.00,1,GST,X,0,1,0,0,0,0,0,148,148,148,148,148,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£112.81,,
26-VR38-Oil-Squirter,100-007397 Nissan 11560-EA20C ,,,41112,51111,100-007397 Nissan 11560-EA20C Piston Oil Squirter Assy,68.00,1,GST,X,0,1,0,0,0,0,0,68,68,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£48.10,,
26-VR38-Main-Brg,4M2505H-STD Nissan VR38 Main b,,,41112,51111,4M2505H-STD Nissan VR38 Main Bearing Set-Performance,226.00,1,GST,X,0,1,0,0,0,0,0,226,226,226,226,226,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£172.37,,
26-VR38-CR-Brg-H-Chev,8B743H-STD Chev BBC Con Rod Be,,,41112,51111,8B743H-STD Chev BBC Con Rod Bearing Set Performance,124.00,1,GST,X,0,1,0,0,0,0,0,124,124,124,124,124,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£94.30,,
26-VR38-CR-Brg-HX-Chev,8B743HX-STD Chev BBC Con Rod ,,,41112,51111,8B743H-STD Chev BBC Con Rod Bearing Set Performance,0.00,1,GST,X,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
26-VR38-Thrust-Washer-Set,1T2505-STD Nissan VR38 Thrust ,,,41112,51111,1T2505-STD Nissan VR38 Thrust Washer Set,17.00,1,GST,X,0,1,0,0,0,0,0,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£12.30,,
